Fecha,IP,Tipo de Ataque,Detalle,Accion Tomada
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 760 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 761 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 762 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 763 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 764 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 765 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 766 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 767 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 768 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 769 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 770 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 771 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 772 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 773 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 774 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 775 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 776 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 777 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 778 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 779 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 780 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 781 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 782 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 783 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 784 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 785 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 786 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 787 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 788 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 789 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 790 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 791 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 792 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 793 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 794 puertos,Monitoreo activado
2025-08-26 19:53:15,192.168.100.16,Escaneo de puertos,Intento de conexión a 795 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 796 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 797 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 798 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 799 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 800 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 801 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 802 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 803 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 804 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 805 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 806 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 807 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 808 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 809 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 810 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 811 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 812 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 813 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 814 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 815 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 816 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 817 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 818 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 819 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 820 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 821 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 822 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 823 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 824 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 825 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 826 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 827 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 828 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 829 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 830 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 831 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 832 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 833 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 834 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 835 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 836 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 837 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 838 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 839 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 840 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 841 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:16,192.168.100.16,Escaneo de puertos,Intento de conexión a 842 puertos,Monitoreo activado
2025-08-26 19:53:17,192.168.100.16,Escaneo de puertos,Intento de conexión a 843 puertos,Monitoreo activado
